0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,genre
-0.5058710282390234,-0.7843432516998987,-0.23666809204206707,-0.4553562796587797,-0.3814075410063482,-0.6911474856889079,-0.18727994894502298,-0.5722645120353036,0.49293184201666,-0.5914108610474084,0.030498800171213203,-0.347542262210471,0.14782084135670037,-0.734165475884946,0.17506943512440565,-0.6173464874602096,-0.14267157749423887,-0.5087289938077938,-0.21865247009260175,-0.4974653310335645,0.2683716836574094,-0.5439693843831804,0.08849014474757676,-0.3602943840479663,-0.12747166462032386,-0.5439271806323266,0.04301421483847293,-0.46551435611421355,0.24025016302742008,-0.5662601750026846,0.08128828842067451,-0.3844595671733826,-0.3161548161540987,-0.4987437328835367,-0.0671668396006983,-0.29995977119153494,0.4551354014042678,-0.22086332484208038,-0.1496934418279921,-0.10247080754779869,-0.08720706110200588,-0.39453097613496424,-0.35180826005231214,-0.12616028823701453,0.09085640083524477,-0.11437809120371512,-0.35455757076294353,-0.23146285876093375,-0.17478155389474986,-0.7169310403195911,-0.30500092262682194,-0.12586960642871503,0.3797565220993884,-0.8263312857877128,-0.001878342560911038,-0.31478345526782503,0.06519170624616755,-0.8024776283083416,-0.14321526010696264,-0.3833373109704088,0.040113231898273094,0.41339171102103744,0.05690902373360074,0.15883939055913765,-0.054003045216651335,0.14195969087094062,-0.10011938578418267,-0.17237539518640244,-0.04420076263809314,0.24548592276125336,0.13887282991443128,0.25256951205948397,0.12183222987014508,0.17174458922556712,0.07789732724240994,0.24407188943321945,-0.24581503161565788,-0.04046807604957392,-0.26664502847843097,0.13054654950883715,-0.32307900338799755,-0.043103853417005844,-0.164178425579387,0.125935112445847,blues
-0.7895557934393853,-0.7267590470453935,-0.3338167215126331,0.0188360258585345,-0.5596809536722697,-0.4634329830230647,-0.1395012012355603,-0.41469023849799924,0.1231347160450631,0.05481099096318043,-0.38027502447113815,0.07950384169241587,0.08328269671062394,-0.6093411345857647,0.057527684963301136,-0.5764675517105848,0.2967213330476639,-0.29593452211637505,-0.046013828355114014,-0.5444006088985709,0.24392338734410413,-0.37931653282011835,0.05968783069361318,-0.13386714845097658,0.21209673601189932,-0.2451810005531151,0.03412983522092624,-0.040243866984005505,0.31681407023124397,-0.4814497951075185,-0.08511311555293476,-0.36599850994319805,-0.004513650028516447,0.8350143577599911,-0.0004067359128573783,0.009002288320655527,0.6629936989836858,-0.0824326738158061,0.17835529676368297,-0.18444100085786497,0.10530270575163819,0.31586115490882416,-0.1814528146829289,0.08393394509768126,0.06734625181014409,0.10346007444193073,-0.573598623898504,-0.21673090753735025,0.11225397137876594,-0.6113766330844546,-0.21715388105516126,0.15185938256216658,0.46618503858675764,-0.7713349586672535,0.15551727464003912,-0.23327637157768444,0.2705956184754404,-0.4800382906578746,0.40289608382191217,-0.17978452500203734,0.5400933463680733,0.4874895196139468,0.00039759418846330163,0.07891819441739689,-0.5310545784996266,-0.16238061734563003,-0.6359070738107311,-0.48360304923003317,-0.6940891643052308,-0.4575945042264987,-0.5788666881867971,-0.3836158973894872,-0.38324372619551306,-0.0713872172704666,-0.09198691029929518,0.4107457929418874,-0.20171125649074995,0.09324196450864797,-0.3134786478870861,0.07952179120947012,-0.2973255103503962,0.2531672489662258,0.1577700193955467,0.32021234173331803,blues
-0.5900985005020455,-0.5566171132193195,-0.4132411177422053,-0.48689596478588315,-0.5007261871479893,-0.5206686976371431,-0.3521452279725519,-0.704373078927035,0.5344505128672663,-0.5278945070263485,-0.17276850747844874,-0.23008287380747783,0.2777680680104273,-0.3195242088591037,0.15927579382290666,-0.3619239767508857,-0.1693216321615285,-0.47173913932915923,0.08534650169226315,-0.4023345975875102,0.10597447560528273,-0.5050163371447851,0.07538821684823876,-0.2641054478322489,-0.3753003313971931,-0.3797729213322112,-0.4774923826817294,-0.30565573725467765,0.38298788399485384,-0.4558812778550092,-0.2969775651860986,-0.39586014090023713,-0.25608027518085685,-0.004410485210691206,0.010976314158355704,-0.002515194110549901,0.23305897548146393,0.40180903332851203,0.04867226786770312,0.3897581091147888,-0.06972460343287601,-0.5585010207333747,0.03591145288735123,-0.2491600283636235,-0.1418245456770394,-0.16633821726681308,0.006633042634049943,-0.04764847322457144,-0.3542155059914145,-0.6647039402517896,-0.2902578307866151,-0.12783343527693258,0.18010739050913754,-0.7515518769385654,-0.12082519026960031,-0.3184705834210595,-0.09446729325607184,-0.6474500053963638,0.3616004427465268,-0.12522115219278418,-0.39923590591105584,-0.3159507350024664,-0.6722806538712047,-0.44640820190072084,-0.31808361032335064,0.12945116568804527,0.2586411465323062,0.16125249743241987,0.3320147171895069,0.5218702282209997,-0.09408736433216425,-0.10509220998047586,-0.31863465915849065,-0.07421712932446445,-0.25542313757869806,0.14189426389302295,-0.36805026955463327,0.1889799774583103,-0.32319531302846805,0.10876243394275775,-0.1970773405567423,-0.011540736093270665,0.06945574896948381,0.42624693324249696,blues
-0.943024056693802,-0.9201295279580526,-0.7726588209046795,-0.5509064608097655,-0.8729667703747993,-0.7439289022415652,-0.6356848022458291,-0.5960139154096358,0.14368479198137707,-0.27913384362025384,-0.5632617175378528,0.007916884707430016,0.4857824504184618,-0.5825676022934501,-0.13256921237047245,-0.5786419447942798,0.19911240383121626,-0.5219922999857923,-0.06100980427632485,-0.4838377092983711,-0.002786137740926564,-0.6807603276429852,-0.07491817108421418,-0.5677494180863325,0.2558717921585859,-0.4852035425734089,0.3071336659714546,-0.1723537041278942,-0.011188485776363194,-0.5118251036067732,-0.09361418616771279,-0.4045397100115392,0.31507725832353584,-0.4845662597764162,0.07771884146877336,-0.5196693671924832,0.24849075228942236,-0.412099828138182,-0.3112292446420146,-0.3534809437936788,0.4697055083129371,-0.5130877402980084,-0.2994940710515156,-0.2322919700697219,-0.030966025476522663,-0.7474648688325006,-0.0821984259549187,-0.7736615160997379,0.29304423241184957,-0.7763843749997288,-0.25671231210637246,-0.11726172501754184,0.10499181931143958,-0.9254917321773672,-0.271247626719278,-0.7044968951249668,0.2029601828212504,-0.8475044931617297,-0.1613682202384823,-0.5187427166083665,-0.6403276221826942,-0.31307434559988756,-0.5924216280049855,-0.13166211675285777,-0.21679867923887486,0.44515132487694964,0.504357924629022,0.29825159634471343,0.24471601310835212,0.7031332074983501,-0.4379738842324259,-0.3358869693719524,-0.8395174776012891,-0.8398995187807055,-0.9074047464338246,-0.8070943959867216,-0.8855410178008996,-0.5448159443706228,-0.6523194499880486,-0.007490267102951753,-0.3245164631354819,0.5255894393736247,-0.2651593144833062,0.9202207884110829,blues
-0.20544034786360965,-0.400993145879738,-0.19814577252248056,-0.129946252447523,-0.2361123939403531,-0.2438144523498822,-0.3103270068823314,-0.5320991168530607,0.39752888402494213,-0.41335810027500897,-0.12821713450790567,-0.23441684649999284,0.06445669921870101,0.0503650683375374,-0.00879344707000354,-0.42177500943731394,-0.2860250294235362,-0.579174532005657,0.05999804172346501,-0.4992650989517269,-0.025670360298132577,-0.32784617677339534,0.010587257808904772,-0.22776845440510685,-0.8220264209460774,-0.3513856427110187,-0.3453581103880526,-0.40270859611559495,0.12658447603237227,-0.18488662521706178,0.2419830731377204,-0.4920509907344083,-0.5728341411649304,-0.056498069364065984,0.1447977459724173,-0.26805986626383516,0.024575006326610943,0.2959246924880812,0.5202939456831122,-0.19875493270886602,-0.21213281385999372,-0.06041681196059012,-0.17673001918585016,-0.16424543269567748,-0.2530224771792756,0.13557060347548333,0.20998010921282179,-0.25595021455462574,-0.436033771374293,-0.6724663464319429,-0.37910435896843747,-0.03996583265307896,-0.18033724130849532,-0.7172122755065367,-0.09557146585863988,0.07757653530694197,0.1664939027623638,-0.22219297034548302,0.035945132903594995,0.07109639633530307,-0.3748073326654673,-0.21939861561806717,0.3001828451823396,0.42587336169233847,0.264757010807706,0.15505403978498045,-0.28341700808811465,-0.009780292304872651,-0.5204727376267122,-0.5127812654739217,0.02011026910988689,0.18124912808424054,-0.24140286720164872,-0.02103253662828508,-0.6837194719317331,-0.5188895049498802,-0.5408821751332987,-0.1143580531025945,-0.0884141848724811,-0.3135066314339322,0.1628263278021176,0.2935076209625702,-0.23323247534171743,-0.13223282192342056,blues
-0.7313019160712655,-0.9013198299995597,-0.625423739317431,-0.41862055401709486,-0.7114792867427533,-0.7332468858156495,-0.57859900127526,-0.5420071471134061,0.12931786607280737,-0.16548815624962698,-0.08352915850054332,-0.0283170694024657,0.5534688895153845,-0.4357511169707331,0.3682282270134052,-0.38374727789653174,-0.05792188276885324,-0.08581153990452339,-0.5409419429680239,-0.3484066510075958,0.052137503009135444,-0.3271813830312399,-0.4631804375784945,-0.2932176522432728,-0.45765474626570823,-0.42056289142294767,0.22932076498277856,-0.1610131272291957,0.005148550665537682,-0.37463949855101575,0.04133510194895017,-0.24846558213719772,-0.5882224466206389,-0.477396603371087,-0.1275679828118074,-0.5378102863310034,0.06805527849650071,-0.26169191629113153,-0.34617971702017875,-0.38503638360551196,0.051625478770499,-0.33156873744474247,-0.06178097061864302,-0.32661493307806855,-0.29082464088588444,-0.3789597736847723,-0.21830876625419296,-0.49968576814422494,-0.315084561153337,-0.8820933420413426,-0.38949095124411914,-0.483099187828385,-0.1881479825283879,-0.7022230796361006,0.8459093868197903,-0.14197814282507482,-0.22139735564514107,-0.6050310904919576,-0.15915983342888945,-0.45930899522207724,-0.6993506931171181,-0.5087295905544578,-0.29366999151761386,-0.306382229235339,0.4160165680316634,0.35077571887917336,-0.029783972716752816,-0.3260474621802436,-0.6704435600638112,-0.6227247594923494,-0.411520825642378,-0.09739279723273087,0.12354886634937956,-0.2679977604386059,0.5306759313310743,-0.2031618467337183,-0.1397944729886682,-0.2936434293474217,-0.3968798867827168,-0.31670517155662015,-0.1247468688911888,0.5130929703145042,-0.18842082395262738,0.2316858310625547,blues
-0.6174828018289393,-0.6670864331627367,-0.39340980782221224,-0.20822164441701152,-0.4974136790649488,-0.34162575829274877,-0.5237934699802806,-0.39230500685419334,0.22907149858578946,-0.1329945197870751,-0.6227495137850345,-0.18786918149799392,0.08606734572757846,0.32997032541634685,0.05704786329353513,-0.3646255291574547,-0.28764248764407313,-0.08221583261891618,0.07302094831099334,-0.2590972761694984,0.18059718183854034,0.06882441654185723,-0.011283762871716257,-0.03374875895700513,0.1595261066658722,1.0,0.3155662425678102,0.5396203206455878,-0.1382225498454883,0.27759995635902457,0.07080097169107502,0.052059013720945124,-0.46104135954688985,0.34260981226513154,-0.10130764198615874,-0.19026191372700896,-0.052880965670645236,-0.08391391741732712,0.051475881101563425,-0.007106449750776678,0.05849993442053769,-0.1661529716069583,0.034371227821243064,0.03783925749590211,-0.6827929428193211,0.4665788249915723,0.05012697823395057,1.0000000000000002,-0.22164887951554335,-0.5373269058260064,-0.03257633388457992,0.3406681911286755,-0.038557322882497344,-0.6800145976424454,0.25452194826910157,-0.16372882794775534,-0.010023584895120063,-0.5116834006287136,-0.06628078712597733,-0.019959237479322045,-0.1446971868107898,0.6758983890346537,-0.5413204935636712,0.005216516239388236,-0.8189570406293991,-0.07324167679320503,-0.7045582663112256,-0.027075620318496973,-0.4284105453471191,0.23821908088410204,-0.09419215902296108,0.8011497352398291,-0.4072881654873264,0.21551264517071478,-0.7172636412227572,-0.38091983603540314,-0.5223361733718179,0.46969367098729253,-0.12702773380373267,0.4969071454811289,-0.16781055670723233,0.493647133759912,-0.1551675324443842,0.2990318582554994,blues
-0.7166471657248126,-0.886927579882853,-0.4217313973017023,-0.5410153542970526,-0.5524239647481458,-0.7311962501616249,-0.3574228095801857,-0.6874185946543825,0.23527771974337663,-0.30062257790249003,-0.17162023922047026,-0.13248563333174523,0.3125471369168418,-0.6848115599628423,0.3915635607681214,-0.5633189037864487,-0.21142067983587648,-0.4527091361024216,-0.189352294975281,-0.44875055333176217,0.20789257261281846,-0.3695819002521329,0.5636573481303946,-0.32334437469745403,0.01678167885867699,-0.18712789104547833,0.5016327383350806,-0.07724128152910037,0.29188119971358784,-0.324387715082046,0.00013313519208584326,-0.24691295977933025,-0.6422348526205618,0.1274583066399635,0.2864412847266324,-0.09575559710850579,0.4973447254114618,0.1199541466945584,-0.44839869811178246,0.022191001536629118,-0.14671987676792153,0.3223567039958537,0.3268713786045516,0.5596155227197355,-0.37566969046070603,0.4534859101069417,-0.514615961297417,0.6369253324971658,-0.07403512720396394,-0.5143833901294839,-0.5932135788214421,0.11396341018150946,-0.3172256754495596,-0.7277253607731556,0.16634017986911015,0.018866917035796682,0.18504255060700556,-0.1722665356083568,0.08593636859378262,0.46334981793268004,-0.053201339134779646,0.1701944673162752,0.24742263464306036,0.6046621614230032,-0.16485322843253603,0.2928944722863811,-0.45026411606106587,0.21134582524004197,-0.4989670046141058,-0.18899312663505996,-0.3787472952305174,-0.357536065404516,-0.4440861228145656,-0.3356075479588483,-0.3412700060517708,0.03803847378230163,-0.37168449973029183,-0.03460809119110908,0.011134717091879631,0.2516851809666991,0.1602223251565691,0.26005400199724615,-0.25595970326265705,-0.18581728091589267,blues
-0.6104624627614993,-0.6883929950209469,-0.2195016143925731,-0.28588397563851475,-0.386584958557619,-0.516243584829118,-0.15666840250738168,-0.516733082720793,0.5058386487868465,-0.5626758612239703,-0.3214163111114532,-0.3568106520241555,0.13119870281996548,-0.42780779539115765,0.2810882436545651,-0.11631824859164097,-0.06156811198025394,-0.5095876116051837,-0.4965633491721074,-0.30295883442454796,0.344187853468889,-0.4330313558379443,0.18434450481715128,-0.28323531048708894,-0.1398151831600549,-0.49104487261512,-0.15741527573710534,-0.3421436014432101,0.28031973914242836,-0.1821037709782054,-0.40627072599956754,0.30969500056740706,-0.547188731273175,-0.6274502126506151,-0.04908105606956141,-0.6295166672466977,0.5700866602058273,-0.280776567458187,-0.44600330409368466,-0.28763262632399056,-0.08890866890594123,-0.7828718470723458,0.05119830544055519,-0.623382971672329,0.45482525243739913,-0.6197594332323187,-0.310801831573124,-0.3910274190975489,-0.051751041208492665,-0.8163431301811827,-0.2450799779813177,-0.4649747233593029,0.2728485855256427,-0.7785956196674289,-0.10534473785772572,-0.07210024679349902,-0.35228982594445324,-0.6343004662689058,0.43806720888103473,-0.42517103504679965,-0.20343788674998187,-0.11302810509776995,-0.34057212488740773,0.20386026771565202,-0.22001793984358997,0.49956815950068956,0.3879696570581248,0.2916234210080495,0.31797758983021995,0.8107557986058467,-0.16301923015862918,-0.1119289629508966,-0.412894981842703,-0.08048614156241651,-0.490836598727068,-0.13899876638838804,-0.5014737700850799,-0.15468929523673758,-0.2968925290104114,0.0006057472047487078,-0.13334281197333042,-0.04654751414765812,0.20803620132426714,0.5151668744747324,blues
-0.5164762212983478,-0.6765889617510417,-0.12116310632680749,-0.3280901237030601,-0.3024180916474235,-0.4617188089990445,-0.13088971287762896,-0.5332499312167823,0.15937450846100265,-0.20973597286313828,-0.13687573826976007,-0.41337554365726303,0.01837432261881755,-0.25706184245655794,0.054029272736400125,-0.4560787689669987,0.012627877707491075,-0.3036314618509012,-0.18178205497044578,-0.540306129134723,0.2843526944814535,-0.17023205609806902,-0.5194236998542422,-0.22929830749493352,-0.5004921399830599,-0.019856920065452144,-0.04358844997287821,-0.0888306403860355,0.24190464436031117,0.4491533406009758,0.4195887365349384,-0.2551677435166422,-0.19862911041320647,0.006332989832421365,-0.07816048643022755,-0.2607830938857103,0.2801668110449474,-0.29018908948152,0.2724644623923148,-0.3219149990785295,-0.10947081412266146,-0.4373309743469358,-0.21502281766313744,-0.3585954207003763,-0.11599015081069541,-0.19534343431446288,-0.062415582934552356,-0.08193399054572459,-0.2177595419168416,-0.607564579185481,-0.5389255850914577,0.10067906934792736,0.22286290391964358,-0.6496880967171793,0.178095511696879,-0.23495126877601713,0.17427244821633117,-0.6707049560192118,0.2322398685330999,-0.27107473035312224,0.0963990015659808,0.36317070573627475,0.4038511545257075,0.2045071477995528,0.33616642028834276,0.46786466162973905,-0.12679039343749743,-0.04020370574675769,-0.6465723111072342,-0.5470566176687662,-0.6672483613539707,-0.24950460348963777,-0.646427267387923,-0.3435604591037049,-0.30922272370715664,0.3182101556387116,-0.34650345126812876,0.053867415236512395,-0.5685686296874887,-0.2053608166988461,-0.7062878779017571,-0.35425604804060373,-0.40142696616815565,0.01786275110810398,blues
